name,segment,job,world,world_group,tier,union_level,access_flag,character_age_days,event_flag,duration_days,trailing_inactive_days,first_active_date,last_active_date,active_day_count,active_day_ratio,avg_exp_on_active_days,pre_avg,post_avg
여명,Lv.290~294,기사단,크로아,루나크로아,2,10243.0,True,1309.0,0,124,0,2025-11-10,2026-03-15,113,0.8968,9279345798472.15,151824295624.0,11464310163522.121
여명가득하길,Lv.285~289,칼리,오로라,기타,3,9713.0,True,269.0,0,108,0,2025-11-26,2026-03-15,85,0.7456,105743849010.11765,18113485.0,98767148963.79121
여명공녀,Lv.285~289,기사단,오로라,기타,3,9369.0,True,1001.0,0,123,2,2025-11-11,2026-03-13,24,0.1905,2656006122189.75,426946411035.5143,536274973036.38464
여명일격,Lv.285~289,카인,엘리시움,기타,3,9544.0,True,1004.0,0,125,0,2025-11-09,2026-03-15,122,0.9683,1250308477193.3362,1463242779776.0286,1113452054125.5605
여비설화,Lv.285~289,렌,스카니아,스카니아,3,5667.0,True,269.0,1,77,33,2025-11-24,2026-02-10,39,0.3333,1727302072468.6155,822267450962.3462,505338759354.45056
여사제타락물,Lv.285~289,마법사,루나,루나크로아,3,9420.0,True,1096.0,0,113,3,2025-11-21,2026-03-12,36,0.2857,2178375519136.7778,205128625024.57144,782879305638.0659
여우수인,Lv.285~289,카이저,엘리시움,기타,3,9125.0,True,4130.0,1,94,16,2025-11-24,2026-02-27,22,0.1746,2483924450135.227,2263664365.714286,599638567584.3407
여자듀블써요,Lv.285~289,도적,크로아,루나크로아,3,9535.0,True,2277.0,0,125,0,2025-11-09,2026-03-15,104,0.8254,987312702518.7596,165138469045.57144,1064842578520.3956
여즈니,Lv.290~294,마법사,스카니아,스카니아,2,9066.0,True,806.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,3742916422997.8228,2785489874256.057,4028895503876.5713
여킹,Lv.290~294,메르세데스,스카니아,스카니아,1,9405.0,True,586.0,0,125,0,2025-11-09,2026-03-15,126,1.0,8202894178303.048,6718879042873.114,8773669230391.483
여효비,Lv.285~289,도적,스카니아,스카니아,2,8775.0,True,553.0,0,125,1,2025-11-09,2026-03-14,114,0.9048,3783496125602.544,2840455679668.6284,3647281423409.7583
역동핵주먹,Lv.285~289,기사단,스카니아,스카니아,2,9166.0,True,991.0,0,119,0,2025-11-15,2026-03-15,112,0.8889,4955093725991.286,1712854672296.2856,5439786634952.242
역사알못,Lv.285~289,아크,오로라,기타,3,9684.0,True,2221.0,0,125,0,2025-11-09,2026-03-15,87,0.6905,2010472272949.253,755636334954.6285,1631470505749.1538
역삼이,Lv.285~289,도적,베라,베라,3,8958.0,True,5013.0,0,102,0,2025-12-02,2026-03-15,38,0.3619,2165776954036.9211,213698090347.57144,871513747126.7803
역세,Lv.285~289,도적,루나,루나크로아,3,9069.0,False,5134.0,1,100,21,2025-11-13,2026-02-22,4,0.0317,76605986.75,5029905.742857143,1432716.989010989
역잉,Lv.285~289,마법사,루나,루나크로아,3,10165.0,True,2863.0,0,85,6,2025-12-19,2026-03-09,38,0.4176,43207624779.0,,18042744413.20879
역천,Lv.285~289,렌,스카니아,스카니아,3,10164.0,True,269.0,0,125,0,2025-11-09,2026-03-15,124,0.9841,2707795392809.484,2506056618082.029,2725875242587.967
역천문,Lv.290~294,아델,노바,기타,1,10401.0,True,2245.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,9378515726496.568,3892070969160.7427,11179504949873.1
연결,Lv.290~294,도적,엘리시움,기타,2,10626.0,True,2804.0,0,125,0,2025-11-09,2026-03-15,110,0.873,9665106320872.736,881767102042.7715,11343954359609.934
연구응답,Lv.285~289,렌,루나,루나크로아,3,8657.0,True,250.0,0,90,0,2025-12-14,2026-03-15,66,0.7253,2665630821652.636,,1933314661857.956
연나,Lv.290~294,레지스탕스,스카니아,스카니아,2,9615.0,True,3201.0,0,123,0,2025-11-11,2026-03-15,101,0.8016,6120176568626.406,1045023610187.8572,6390791286535.077
연독,Lv.290~294,마법사,루나,루나크로아,2,9477.0,True,811.0,0,125,0,2025-11-09,2026-03-15,123,0.9762,4077066425994.577,2429514117253.543,4576331607620.429
연두부렌,Lv.285~289,렌,베라,베라,3,10227.0,True,269.0,0,124,1,2025-11-10,2026-03-14,98,0.7778,119810557661.36734,78074549375.05714,98998081567.98901
연딜,Lv.285~289,렌,베라,베라,3,8941.0,False,269.0,1,39,85,2025-11-10,2025-12-19,36,0.2857,3508156532409.9165,3269163318389.971,130471637616.57143
연색화,Lv.290~294,아크,스카니아,스카니아,2,9555.0,True,1919.0,0,124,0,2025-11-10,2026-03-15,78,0.619,1820446425825.013,750823271808.3715,1271604469242.3955
연성렌,Lv.285~289,렌,베라,베라,3,10178.0,True,269.0,0,125,0,2025-11-09,2026-03-15,80,0.6349,1124377680927.15,1593413380631.0286,375612595077.8681
연송이지비,Lv.285~289,레지스탕스,루나,루나크로아,2,8787.0,True,450.0,0,124,0,2025-11-10,2026-03-15,90,0.7143,5904462121909.878,549367910036.9143,5628282572753.813
연습용최인,Lv.285~289,카데나,크로아,루나크로아,3,8793.0,True,268.0,0,105,0,2025-11-29,2026-03-15,92,0.8679,4493641534449.555,1888435636020.6,4231741611308.2417
연어같은아크,Lv.285~289,아크,오로라,기타,3,9070.0,True,1725.0,0,125,0,2025-11-09,2026-03-15,77,0.6111,2968842538493.208,420996660834.0,2350175739942.7144
연예인,Lv.290~294,은월,스카니아,스카니아,1,9695.0,True,4455.0,0,125,0,2025-11-09,2026-03-15,121,0.9603,10629957604654.1,3944081162094.5713,12617384939448.748
연오,Lv.290~294,카인,제니스,기타,2,9848.0,True,1893.0,0,124,2,2025-11-10,2026-03-13,62,0.4921,2090225670091.3225,80746821209.51428,1393053327509.1099
